Product Name;Product Description;Product Code (SKU);Categories;Price ($);Status;Hub Diameter;Hub Thickness;Shaft Diameter;Weight;Diameter (INCHES);Pitch (INCHES);Diameter (METERS);Pitch (-);Color;UPC Code;Product Weight (NOT for Shipping Calculations) (LBS) ;Product Weight (NOT for Shipping Calculations) (grams) 
17x10WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17010WE;Thin Electric;9.95; ;1.00 in.;0.50 in.;1/4 in.;2.96 oz.;17;10;0.4318;0.588235294;Grey;6.86661E+11;0.1852;84
17x12;140 Pattern;LP17012;Sport, Pattern;17.99; ;1.25 in.;0.78 in.;5/16 in.;4.23 oz.;17;12;0.4318;0.705882353;Grey;6.86661E+11;0.2644;119.9
17x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP17012E;Thin Electric;9.95; ;1.00 in.;0.49 in.;1/4 in.;2.26 oz.;17;12;0.4318;0.705882353;Grey;6.86661E+11;0.1411;64
17x12N;140 Pattern Narrow;LP17012N;Sport, Pattern;17.99;Discontinued;1.13 in.;0.67 in.;5/16 in.;3.35 oz.;17;12;0.4318;0.705882353;Grey;6.86661E+11;0.2094;95
17x12W;140 Pattern Wide Blade;LP17012W;Sport, Pattern;17.99; ;1.25 in.;0.79 in.;5/16 in.;4.69 oz.;17;12;0.4318;0.705882353;Grey;6.86661E+11;0.2931;132.9
17x12.5N;140 Pattern Narrow;LP170125N;Sport, Pattern;17.99;Discontinued;1.13 in.;0.69 in.;5/16 in.;3.53 oz.;17;12.5;0.4318;0.735294118;Grey;6.86661E+11;0.2206;100.1
17x12.75;140 Pattern;LP170127;Sport, Pattern;17.99;Discontinued;1.25 in.;0.78 in.;5/16 in.;4.27 oz.;17;12.75;0.4318;0.75;Grey;6.86661E+11;0.2669;121.1
17x13;140 Pattern;LP17013;Sport, Pattern;17.99; ;1.25 in.;0.76 in.;5/16 in.;4.16 oz.;17;13;0.4318;0.764705882;Grey;6.86661E+11;0.26;117.9
17x13N;140 Pattern Narrow;LP17013N;Sport, Pattern;17.99;Discontinued;1.25 in.;0.64 in.;5/16 in.;3.32 oz.;17;13;0.4318;0.764705882;Grey;6.86661E+11;0.2075;94.1
17x18;Sport;LP17018;Sport;18.99;Discontinued;1.75 in.;0.88 in.;5/16 in.;6.45 oz.;17;18;0.4318;1.058823529;Grey;6.86661E+11;0.4034;183
17.5x18;Sport;LP17518;Sport;19.99;Discontinued;1.75 in.;0.88 in.;5/16 in.;6.49 oz.;17.5;18;0.4445;1.028571429;Grey;6.86661E+11;0.4057;184
18x5.5MR;"Multi-Rotor
Use LPAR06E adapter rings (not included)";LP18055MR;Multi Rotor (Electric Only);10.72; ;1.00 in.;0.41 in.;1/4 in.;2.15 oz.;18;5.5;0.4572;0.305555556;Grey;6.86661E+11;0.1345;61
18x5.5MRP;"Multi-Rotor Pusher
Reverse Rotation
Use LPAR06E adapter rings (not included)";LP18055MRP;Multi Rotor (Electric Only);10.72; ;1.00 in.;0.41 in.;1/4 in.;2.15 oz.;18;5.5;0.4572;0.305555556;Grey;6.86661E+11;0.1345;61
18x6W;3D Fun Fly Wide Blade;LP18060W;Sport, 3D Fun Fly;20.99; ;1.75 in.;0.60 in.;5/16 in.;4.76 oz.;18;6;0.4572;0.333333333;Grey;6.86661E+11;0.2975;134.9
18x6WP;3D Fun Fly Wide Blade Pusher;LP18060WP;Sport, Pusher (for IC Engines), 3D Fun Fly;20.99; ;1.75 in.;0.60 in.;5/16 in.;4.76 oz.;18;6;0.4572;0.333333333;Grey;6.86661E+11;0.2975;134.9
18x8;Sport;LP18080;Sport;20.99; ;1.75 in.;0.59 in.;5/16 in.;4.66 oz.;18;8;0.4572;0.444444444;Grey;6.86661E+11;0.2913;132.1
18x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18080E;Thin Electric;11.72; ;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;8;0.4572;0.444444444;Grey;6.86661E+11;0.1609;73
18x8EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18080EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);11.72; ;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;8;0.4572;0.444444444;Grey;6.86661E+11;0.1609;73
18x8W;IMAC Aerobatic Wide Blade;LP18080W;Sport, IMAC Aerobatic;20.99; ;1.75 in.;0.58 in.;5/16 in.;5.04 oz.;18;8;0.4572;0.444444444;Grey;6.86661E+11;0.315;142.9
18x10;Sport;LP18010;Sport;20.99; ;1.75 in.;0.62 in.;5/16 in.;4.69 oz.;18;10;0.4572;0.555555556;Grey;6.86661E+11;0.2931;132.9
18x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18010E;Thin Electric;11.72; ;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;10;0.4572;0.555555556;Grey;6.86661E+11;0.1609;73
18x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);11.72;;1.25 in.;0.49 in.;1/4 in.;2.57 oz.;18;10;0.4572;0.555555556;Grey;6.86661E+11;0.1609;73
18x10P;Sport Pusher;LP18010P;Sport, Pusher (for IC Engines);20.99; ;1.75 in.;0.62 in.;5/16 in.;4.69 oz.;18;10;0.4572;0.555555556;Grey;6.86661E+11;0.2931;132.9
18x10PN;140 Pattern;LP18010PN;Sport, Pattern;20.99;Discontinued;1.25 in.;0.82 in.;5/16 in.;4.23 oz.;18;10;0.4572;0.555555556;Grey;6.86661E+11;0.2644;119.9
18x11;140 Pattern;LP18011;Sport, Pattern;20.99;Discontinued;1.25 in.;0.78 in.;5/16 in.;3.81 oz.;18;11;0.4572;0.611111111;Grey;6.86661E+11;0.2381;108
18x11WPN;140 Pattern Wide Blade;LP18011WPN;Sport, Pattern;20.99;Discontinued;1.25 in.;0.83 in.;5/16 in.;4.73 oz.;18;11;0.4572;0.611111111;Grey;6.86661E+11;0.2956;134.1
18x12;Sport;LP18012;Sport;20.99; ;1.75 in.;0.69 in.;5/16 in.;5.11 oz.;18;12;0.4572;0.666666667;Grey;6.86661E+11;0.3194;144.9
18x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18012E;Thin Electric;11.72; ;1.25 in.;0.50 in.;1/4 in.;2.61 oz.;18;12;0.4572;0.666666667;Grey;6.86661E+11;0.1631;74
18x12WE;"Thin Electric Wide
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP18012WE;Thin Electric;11.72; ;1.25 in.;0.50 in.;1/4 in.;2.89 oz.;18;12;0.4572;0.666666667;Grey;6.86661E+11;0.1808;82
18x14;Sport;LP18014;Sport;20.99; ;1.75 in.;0.76 in.;5/16 in.;5.33 oz.;18;14;0.4572;0.777777778;Grey;6.86661E+11;0.3331;151.1
18x16;Sport;LP18016;Sport;20.99;Discontinued;1.75 in.;0.86 in.;5/16 in.;6.03 oz.;18;16;0.4572;0.888888889;Grey;6.86661E+11;0.3769;171
18.1x10;140 Pattern;LP18110;Pattern;20.99; ;1.25 in.;0.77 in.;5/16 in.;4.69 oz.;18.1;10;0.45974;0.552486188;Grey;6.86661E+11;0.2931;132.9
18.1x10W;140 Pattern Wide Blade;LP18110W;Pattern;20.99;Discontinued;1.25 in.;0.77 in.;5/16 in.;4.83 oz.;18.1;10;0.45974;0.552486188;Grey;6.86661E+11;0.3019;136.9
18.1x11;140 Pattern;LP18111;Pattern;20.99;Discontinued;1.25 in.;0.79 in.;5/16 in.;4.59 oz.;18.1;11;0.45974;0.607734807;Grey;6.86661E+11;0.2869;130.1
18.1x12;140 Pattern;LP18112;Pattern;20.99; ;1.25 in.;0.77 in.;5/16 in.;4.41 oz.;18.1;12;0.45974;0.662983425;Grey;6.86661E+11;0.2756;125
18.5x9.5;140 Pattern;LP18595;Pattern;23.86;Discontinued;1.75 in.;0.68 in.;5/16 in.;6.00 oz.;18.5;9.5;0.4699;0.513513514;Grey;6.86661E+11;0.375;170.1
18.5x10.25WPN;170 Pattern Wide Blade;LP1851025WPN;Pattern;23.86;Discontinued;1.25 in.;0.85 in.;5/16 in.;4.87 oz.;18.5;10.25;0.4699;0.554054054;Grey;6.86661E+11;0.3044;138.1
18.5x12WPN;170 Pattern Wide Blade;LP18512WPN;Pattern;23.86;Discontinued;1.25 in.;0.87 in.;5/16 in.;4.94 oz.;18.5;12;0.4699;0.648648649;Grey;6.86661E+11;0.3088;140.1
19x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19080E;Thin Electric;13.75; ;1.25 in.;0.49 in.;1/4 in.;2.93 oz.;19;8;0.4826;0.421052632;Grey;6.86661E+11;0.183;83
19x8W;IMAC Aerobatic Wide Blade;LP19080W;Sport, IMAC Aerobatic;24; ;1.75 in.;0.56 in.;5/16 in.;5.75 oz.;19;8;0.4826;0.421052632;Grey;6.86661E+11;0.3594;163
19x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19010E;Thin Electric;13.75; ;1.25 in.;0.49 in.;1/4 in.;2.93 oz.;19;10;0.4826;0.526315789;Grey;6.86661E+11;0.183;83
19x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);13.75; ;1.25 in.;0.49 in.;1/4 in.;2.93 oz.;19;10;0.4826;0.526315789;Grey;6.86661E+11;0.183;83
19x11;170 Pattern;LP19011;Sport, Pattern;24; ;1.25 in.;0.80 in.;5/16 in.;4.66 oz.;19;11;0.4826;0.578947368;Grey;6.86661E+11;0.2913;132.1
19x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19012E;Thin Electric;13.75; ;1.25 in.;0.50 in.;1/4 in.;2.93 oz.;19;12;0.4826;0.631578947;Grey;6.86661E+11;0.183;83
19x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP19012WE;Thin Electric;13.75; ;1.25 in.;0.55 in.;1/4 in.;3.95 oz.;19;12;0.4826;0.631578947;Grey;6.86661E+11;0.2469;112
19x14;Sport;LP19014;Sport;24;Discontinued;1.75 in.;0.84 in.;5/16 in.;6.60 oz.;19;14;0.4826;0.736842105;Grey;6.86661E+11;0.4125;187.1
19x16;Sport;LP19016;Sport;24;Discontinued;1.75 in.;0.85 in.;5/16 in.;6.63 oz.;19;16;0.4826;0.842105263;Grey;6.86661E+11;0.4144;188
19.5x11.5PN;"170 Pattern
Designed for YS170";LP195115PN;Pattern;27;Discontinued;1.25 in.;0.76 in.;5/16 in.;4.80 oz.;19.5;11.5;0.4953;0.58974359;Grey;6.86661E+11;0.3;136.1
20x8;Sport;LP20080;Sport;27; ;1.75 in.;0.68 in.;5/16 in.;6.42 oz.;20;8;0.508;0.4;Grey;6.86661E+11;0.4013;182
20x8E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20080E;Thin Electric;16.05; ;1.25 in.;0.49 in.;1/4 in.;3.39 oz.;20;8;0.508;0.4;Grey;6.86661E+11;0.2116;96
20x8W;IMAC Aerobatic Wide Blade;LP20080W;Sport, IMAC Aerobatic;27; ;2.00 in.;0.58 in.;5/16 in.;6.81 oz.;20;8;0.508;0.4;Grey;6.86661E+11;0.4256;193
20x10;Sport;LP20010;Sport;27; ;1.75 in.;0.73 in.;5/16 in.;6.56 oz.;20;10;0.508;0.5;Grey;6.86661E+11;0.41;186
20x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20010E;Thin Electric;16.05; ;1.25 in.;0.50 in.;1/4 in.;3.39 oz.;20;10;0.508;0.5;Grey;6.86661E+11;0.2116;96
20x10EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20010EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);16.05; ;1.25 in.;0.50 in.;1/4 in.;3.39 oz.;20;10;0.508;0.5;Grey;6.86661E+11;0.2116;96
20x10P;Sport Pusher;LP20010P;Sport, Pusher (for IC Engines);27; ;1.75 in.;0.73 in.;5/16 in.;6.56 oz.;20;10;0.508;0.5;Grey;6.86661E+11;0.41;186
20x10PN;"170 Pattern
Designed for YS170";LP20010PN;Pattern;27; ;1.35 in.;0.80 in.;5/16 in.;5.93 oz.;20;10;0.508;0.5;Grey;6.86661E+11;0.3706;168.1
20x10W;IMAC Aerobatic Wide Blade;LP20010W;Sport, IMAC Aerobatic;27; ;2.00 in.;0.61 in.;5/16 in.;7.13 oz.;20;10;0.508;0.5;Grey;6.86661E+11;0.4456;202.1
20x10.5PN;"170 Pattern
Designed for YS170";LP200105PN;Pattern;27; ;1.35 in.;0.80 in.;5/16 in.;5.57 oz.;20;10.5;0.508;0.525;Grey;6.86661E+11;0.3481;157.9
20x10.5PNC;"170 Pattern Carbon
Designed for YS170
Material: 40% Carbon / 60% Nylon";LP200105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;75; ;1.35 in.;0.80 in.;5/16 in.;4.21 oz.;20;10.5;0.508;0.525;Black;6.86661E+11;0.263;119.3
20x11E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20011E;Thin Electric;16.05; ;1.25 in.;0.50 in.;1/4 in.;3.49 oz.;20;11;0.508;0.55;Grey;6.86661E+11;0.2183;99
20x12;Sport;LP20012;Sport;27; ;1.75 in.;0.76 in.;5/16 in.;6.74 oz.;20;12;0.508;0.6;Grey;6.86661E+11;0.4213;191.1
20x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20012WE;Thin Electric;16.05; ;1.25 in.;0.58 in.;1/4 in.;4.62 oz.;20;12;0.508;0.6;Grey;6.86661E+11;0.2888;131
20x13E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20013E;Thin Electric;16.05; ;1.25 in.;0.51 in.;1/4 in.;3.46 oz.;20;13;0.508;0.65;Grey;6.86661E+11;0.2161;98
20x13EP;"Thin Electric Pusher
Reverse Rotation
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20013EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);16.05; ;1.25 in.;0.51 in.;1/4 in.;3.46 oz.;20;13;0.508;0.65;Grey;6.86661E+11;0.2161;98
20x14;Sport;LP20014;Sport;27; ;1.75 in.;0.83 in.;5/16 in.;7.05 oz.;20;14;0.508;0.7;Grey;6.86661E+11;0.4409;200
20x14C;Component System (Requires Hub);LP2B20014C;Carbon Fiber;100;Discontinued;NA;NA;5/16 in.;NA;20;14;0.508;0.7;Black;6.86661E+11;0.2313;104.9
20x15(WCAR-T6);Giant Scale WCAR T6;LP20015(WCAR-T6);Giant Scale Racing;27; ;2.00 in.;0.93 in.;5/16 in.;6.98 oz.;20;15;0.508;0.75;Grey;6.86661E+11;0.4363;197.9
20x15C;"Giant Scale Carbon Fiber
Material: 40% Carbon / 60% Nylon";LP20015C;Carbon Fiber, Giant Scale Racing;80; ;1.75 in.;0.84 in.;5/16 in.;5.33 oz.;20;15;0.508;0.75;Black;6.86661E+11;0.3331;151.1
20x15E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20015E;Thin Electric;16.05; ;1.25 in.;0.51 in.;1/4 in.;3.46 oz.;20;15;0.508;0.75;Grey;6.86661E+11;0.2161;98
20x16;Sport;LP20016;Sport;27;Discontinued;1.75 in.;0.90 in.;5/16 in.;8.89 oz.;20;16;0.508;0.8;Grey;6.86661E+11;0.5556;252
20x18;Sport;LP20018;Sport;27;Discontinued;1.75 in.;1.00 in.;5/16 in.;9.10 oz.;20;18;0.508;0.9;Grey;6.86661E+11;0.5688;258
20x18(F1-GT);Giant Scale Formula GT;LP20018(F1-GT);Sport, Giant Scale Racing;27; ;2.00 in.;1.05 in.;25/64 in.;7.62 oz.;20;18;0.508;0.9;Grey;6.86661E+11;0.4763;216
20x22.5EP(CD);"Thin Electric Pusher
Contra Drive (CCW)
Designed for use with Brenner Contra Drive.
Limited to 3500 RPM";LP200225EP(CD);Thin Electric, Electric Reverse Rotation (Left Hand Rotation);22.5; ;1.50 in.;0.60 in.;11/16 in.;3.35 oz.;20;22.5;0.508;1.125;Grey;6.86661E+11;0.2094;95
20.5x10PN;"175 Pattern
Designed for YS175";LP20510PN;Pattern;27; ;1.35 in.;0.80 in.;5/16 in.;6.03 oz.;20.5;10;0.5207;0.487804878;Grey;6.86661E+11;0.3769;171
20.5x10PNC;"175 Pattern Carbon
Designed for YS175
Material: 40% Carbon / 60% Nylon";LP20510PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;75; ;1.35 in.;0.80 in.;5/16 in.;4.55 oz.;20.5;10;0.5207;0.487804878;Black;6.86661E+11;0.2848;129.2
20.5x10.5PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon
This propeller has progressive pitch (10 at the root and 11 at the tip)";LP205105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;75; ;1.35 in.;0.80 in.;5/16 in.;4.55 oz.;20.5;10.5;0.5207;0.512195122;Black;6.86661E+11;0.2848;129.2
20.5x10.5WPN;"175 Pattern
Designed for YS175";LP205105WPN;Pattern;27;Discontinued;1.35 in.;0.81 in.;5/16 in.;6.81 oz.;20.5;10.5;0.5207;0.512195122;Grey;6.86661E+11;0.4256;193
20.5x10.5WPNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP205105WPNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;75; ;1.35 in.;0.77 in.;5/16 in.;4.58 oz.;20.5;10.5;0.5207;0.512195122;Black;6.86661E+11;0.2866;130
20.5x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20512WE;Thin Electric;16.05; ;1.25 in.;0.49 in.;1/4 in.;4.62 oz.;20.5;12;0.5207;0.585365854;Grey;6.86661E+11;0.2888;131
20.5x13.5EPN;"Thin Electric
Pattern propeller with thin hub
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP205135EPN;Thin Electric, Pattern (Electric Only);16.05; ;1.25 in.;0.46 in.;1/4 in.;3.56 oz.;20.5;13.5;0.5207;0.658536585;Grey;6.86661E+11;0.2227;101
20.5x13.5EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP205135EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);49; ;1.25 in.;0.46 in.;1/4 in.;2.64 oz.;20.5;13.5;0.5207;0.658536585;Black;6.86661E+11;0.1648;74.8
20.5x14E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20514E;Thin Electric;16.05; ;1.25 in.;0.58 in.;1/4 in.;4.34 oz.;20.5;14;0.5207;0.682926829;Grey;6.86661E+11;0.2713;123.1
20.5x14EPN;"Thin Electric
Pattern propeller with thin hub
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP20514EPN;Thin Electric, Pattern (Electric Only);16.05; ;1.25 in.;0.47 in.;1/4 in.;3.49 oz.;20.5;14;0.5207;0.682926829;Grey;6.86661E+11;0.2181;98.9
20.5x14EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP20514EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);49; ;1.25 in.;0.47 in.;1/4 in.;2.64 oz.;20.5;14;0.5207;0.682926829;Black;6.86661E+11;0.1648;74.8
20.5x20.5E(CD);"Thin Electric
Contra Drive (CW)
Designed for use with Brenner Contra Drive.
Limited to 3500 RPM";LP205205E(CD);Thin Electric;22.5; ;1.15 in.;0.50 in.;5/16 in.;3.10 oz.;20.5;20.5;0.5207;1;Grey;6.86661E+11;0.1938;87.9
21x10PN;"185 Pattern
Designed for YS185DZ";LP21010PN;Pattern;30.15; ;1.35 in.;0.78 in.;5/16 in.;5.78 oz.;21;10;0.5334;0.476190476;Grey;6.86661E+11;0.3616;164
21x10PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP21010PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;79; ;1.35 in.;0.78 in.;5/16 in.;4.37 oz.;21;10;0.5334;0.476190476;Black;6.86661E+11;0.2732;123.9
21x10W;IMAC Aerobatic Wide Blade;LP21010W;Sport, IMAC Aerobatic;30.15; ;2.00 in.;0.61 in.;5/16 in.;7.94 oz.;21;10;0.5334;0.476190476;Grey;6.86661E+11;0.4963;225.1
21x10WPN;"175 Pattern
Designed for YS175";LP21010WPN;Pattern;30.15;Discontinued;1.35 in.;0.80 in.;5/16 in.;6.03 oz.;21;10;0.5334;0.476190476;Grey;6.86661E+11;0.3769;171
21x10WPNC;"175 Pattern Carbon
Designed for YS175
Material: 40% Carbon / 60% Nylon";LP21010WPNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;79; ;1.35 in.;0.80 in.;5/16 in.;4.56 oz.;21;10;0.5334;0.476190476;Black;6.86661E+11;0.2848;129.2
21x10.5PN;"185 Pattern
Designed for YS185DZ";LP210105PN;Pattern;30.15; ;1.35 in.;0.79 in.;5/16 in.;5.65 oz.;21;10.5;0.5334;0.5;Grey;6.86661E+11;0.3531;160.2
21x10.5PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP210105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;79; ;1.35 in.;0.79 in.;5/16 in.;4.27 oz.;21;10.5;0.5334;0.5;Black;6.86661E+11;0.2668;121
21x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP21012WE;Thin Electric;18.6; ;1.25 in.;0.57 in.;1/4 in.;5.19 oz.;21;12;0.5334;0.571428571;Grey;6.86661E+11;0.3244;147.1
21x13E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP21013E;Thin Electric;18.6; ;1.25 in.;0.58 in.;1/4 in.;4.59 oz.;21;13;0.5334;0.619047619;Grey;6.86661E+11;0.2869;130.1
21x13WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP21013WE;Thin Electric;18.6; ;1.25 in.;0.53 in.;1/4 in.;4.51 oz.;21;13;0.5334;0.619047619;Grey;6.86661E+11;0.2822;128
21x13.5EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP210135EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);49; ;1.25 in.;0.46 in.;1/4 in.;2.79 oz.;21;13.5;0.5334;0.642857143;Black;6.86661E+11;0.1742;79
21.5x10WPNC;"200 Pattern Carbon
Designed for YS200
Material: 40% Carbon / 60% Nylon";LP21510WPNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;79;;1.35 in.;0.79 in.;5/16 in.;4.52 oz.;21.5;10;0.5461;0.465116279;Black;6.86661E+11;0.2822;128
21.5x10.5PNC;"185 Pattern Carbon
Designed for YS185DZ
Material: 40% Carbon / 60% Nylon";LP215105PNC;Carbon Fiber, Pattern, Pattern Carbon Fiber;79; ;1.35 in.;0.76 in.;5/16 in.;4.44 oz.;21.5;10.5;0.5461;0.488372093;Black;6.86661E+11;0.2778;126
21.5x13EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP21513EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);49; ;1.25 in.;0.46 in.;1/4 in.;2.86 oz.;21.5;13;0.5461;0.604651163;Black;6.86661E+11;0.1786;81
22x8;Giant Scale Formula;LP22080;Sport, Giant Scale Racing;33.5; ;1.88 in.;0.71 in.;5/16 in.;8.47 oz.;22;8;0.5588;0.363636364;Grey;6.86661E+11;0.5294;240.1
22x10;Giant Scale Formula;LP22010;Sport, Giant Scale Racing;33.5; ;1.88 in.;0.73 in.;5/16 in.;8.25 oz.;22;10;0.5588;0.454545455;Grey;6.86661E+11;0.5156;233.9
22x10E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22010E;Thin Electric;21.45; ;1.38 in.;0.53 in.;5/16 in.;4.73 oz.;22;10;0.5588;0.454545455;Grey;6.86661E+11;0.2954;134
22x10W;IMAC Aerobatic Wide Blade;LP22010W;Sport, IMAC Aerobatic;33.5;Discontinued;NA;NA;5/16 in.;NA;22;10;0.5588;0.454545455;Grey;6.86661E+11;0.2313;104.9
22x11E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22011E;Thin Electric;21.45;Discontinued;1.38 in.;0.49 in.;5/16 in.;4.23 oz.;22;11;0.5588;0.5;Grey;6.86661E+11;0.2646;120
22x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22012E;Thin Electric;21.45; ;1.38 in.;0.54 in.;5/16 in.;4.80 oz.;22;12;0.5588;0.545454545;Grey;6.86661E+11;0.2998;136
22x12WE;"Thin Electric Wide Blade
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP22012WE;Thin Electric;21.45; ;1.38 in.;0.55 in.;5/16 in.;5.57 oz.;22;12;0.5588;0.545454545;Grey;6.86661E+11;0.3483;158
22x12C;Component System (Requires Hub);LP2C22012C;Carbon Fiber;124;Discontinued;NA;NA;5/16 in.;NA;22;12;0.5588;0.545454545;Black;6.86661E+11;0.2313;104.9
22x13EPNC;"Thin Electric Carbon
Pattern propeller with thin hub, for electric motors only
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E
Material: 40% Carbon / 60% Nylon";LP22013EPNC;Thin Electric, Carbon Fiber (Electric Only), Pattern (Electric Only);52;;1.25 in.;0.46 in.;8mm;3.03 oz.;22;13;0.5588;0.590909091;Black;6.86661E+11;0.1896;86
24x12E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP24012E;Thin Electric;28.05; ;1.38 in.;0.57 in.;5/16 in.;5.78 oz.;24;12;0.6096;0.5;Grey;6.86661E+11;0.3616;164
25x12.5E;"Thin Electric
Use LPAR06E adapter rings
Includes one set of rings from LPAR06E";LP25125E;Thin Electric;31.8; ;1.38 in.;0.63 in.;5/16 in.;7.87 oz.;25;12.5;0.635;0.5;Grey;6.86661E+11;0.4919;223.1
26x13E;Thin Electric;LP26013E;Thin Electric;35.85; ;1.75 in.;0.55 in.;5/16 in.;7.37 oz.;26;13;0.6604;0.5;Grey;6.86661E+11;0.4608;209
26x15E;Thin Electric;LP26015E;Thin Electric;35.85; ;1.75 in.;0.60 in.;5/16 in.;7.55 oz.;26;15;0.6604;0.576923077;Grey;6.86661E+11;0.4718;214
27x13E;Thin Electric;LP27013E;Thin Electric;40.25; ;1.75 in.;0.61 in.;5/16 in.;8.18 oz.;27;13;0.6858;0.481481481;Grey;6.86661E+11;0.5115;232
27x13EP;"Thin Electric Pusher
Reverse Rotation";LP27013EP;Thin Electric, Electric Reverse Rotation (Left Hand Rotation);40.25; ;1.75 in.;0.61 in.;5/16 in.;8.18 oz.;27;13;0.6858;0.481481481;Grey;6.86661E+11;0.5115;232
